name	avgCONTROL	avgTRT	logFC	Pval	logPval	FDR
SNX18	4.85618	3.77783	-0.362264114959	5e-4	3.3010299956639813	0.00202581
SNX27	2.30447	2.91316	0.338149954512	0.0016	2.795880017344075	0.00556961
SNX3	125.96	97.7975	-0.365096171475	5e-5	4.301029995663981	2.54479e-4
SNX33	6.64495	8.80742	0.406461121452	1e-4	4	4.78506e-4
SNX4	27.7263	22.5576	-0.297641524081	0.00125	2.9030899869919438	0.00452305
SNX5	59.5167	39.9246	-0.576016582584	5e-5	4.301029995663981	2.54479e-4
SNX6	39.6999	29.3971	-0.433461531982	5e-5	4.301029995663981	2.54479e-4
SNX8	9.47191	7.22919	-0.389821364475	5e-5	4.301029995663981	2.54479e-4
SOAT1	6.24441	8.69911	0.478302541425	5e-5	4.301029995663981	2.54479e-4
SOCS1	3.33067	8.89716	1.41753247693	5e-5	4.301029995663981	2.54479e-4
SOCS2	50.6818	75.0702	0.566772562867	5e-5	4.301029995663981	2.54479e-4
SOCS3	24.2343	17.3885	-0.478916925825	5e-5	4.301029995663981	2.54479e-4
SOCS4	5.26134	6.47736	0.299975645315	0.00155	2.8096683018297086	0.00543171
SOCS6	2.56006	3.27003	0.353126248403	4.5e-4	3.3467874862246565	0.00184587
SORBS3	8.8735	5.83624	-0.604464051605	5e-5	4.301029995663981	2.54479e-4
SORD	19.1004	24.6116	0.365735598989	5e-5	4.301029995663981	2.54479e-4
SORT1	33.388	40.6601	0.284284087355	0.00105	2.978810700930062	0.00387303
SOS2	8.65122	6.13458	-0.495939022678	5e-5	4.301029995663981	2.54479e-4
SOSTDC1	9.4346	5.38679	-0.808535529107	5e-5	4.301029995663981	2.54479e-4
SOX5	4.22335	6.05639	0.520070298384	5e-5	4.301029995663981	2.54479e-4
SOX6	1.49246	1.08742	-0.456782998011	5e-5	4.301029995663981	2.54479e-4
SP2	18.7569	14.2817	-0.393253691165	5e-5	4.301029995663981	2.54479e-4
SP4	2.37086	3.0712	0.373391991541	4e-4	3.3979400086720375	0.00166802
SPAG16	1.72749	0.964563	-0.840729983799	5e-4	3.3010299956639813	0.00202581
SPAG5	55.5922	66.8742	0.266567251609	0.0024	2.619788758288394	0.00796364
SPAG6	13.4638	4.66742	-1.52838845136	5e-5	4.301029995663981	2.54479e-4
SPARC	6.94911	10.7209	0.625525899376	5e-5	4.301029995663981	2.54479e-4
SPATA24	4.63317	2.96669	-0.643145436271	0.00145	2.838631997765025	0.00512418
SPATA7	1.63091	1.0273	-0.666819620664	5e-4	3.3010299956639813	0.00202581
SPATC1L	47.2291	62.8493	0.412220632669	5e-5	4.301029995663981	2.54479e-4
SPATS2	5.81831	10.3238	0.8273020274	5e-5	4.301029995663981	2.54479e-4
SPATS2L	5.83089	8.80325	0.594320132383	5e-5	4.301029995663981	2.54479e-4
SPC25	80.028	66.2393	-0.272817428035	0.0025	2.6020599913279625	0.00826923
SPCS2	55.7478	41.6306	-0.421270521011	5e-5	4.301029995663981	2.54479e-4
SPCS3	72.9375	55.0532	-0.405834327086	5e-5	4.301029995663981	2.54479e-4
SPG7	15.1336	23.8956	0.658989774484	5e-5	4.301029995663981	2.54479e-4
SPHK1	19.12	24.8287	0.376926202447	5e-5	4.301029995663981	2.54479e-4
SPI1	41.9309	31.9429	-0.39251849971	5e-5	4.301029995663981	2.54479e-4
SPICE1	1.34592	2.12089	0.656077137108	5e-5	4.301029995663981	2.54479e-4
SPIDR	11.3388	14.7386	0.378331525199	5e-5	4.301029995663981	2.54479e-4
SPIN4	5.90495	9.44693	0.677920724437	5e-5	4.301029995663981	2.54479e-4
SPINT1	1.48034	2.01128	0.442185372435	0.00215	2.6675615400843946	0.00722188
SPIRE2	1.83338	2.62857	0.519772314443	5e-5	4.301029995663981	2.54479e-4
SPN	47.2602	38.1346	-0.309525167477	6e-4	3.2218487496163566	0.00237728
SPPL2A	36.1036	26.8168	-0.429005606469	5e-5	4.301029995663981	2.54479e-4
SPRR2D	50.3381	5.81702	-3.11329859379	5e-5	4.301029995663981	2.54479e-4
SPRYD3	7.83219	4.50667	-0.797353950635	5e-5	4.301029995663981	2.54479e-4
SPRYD4	6.68976	8.50497	0.346351692946	0.00135	2.869666231504994	0.00482786
SPSB3	24.6398	18.5368	-0.41059833218	5e-5	4.301029995663981	2.54479e-4
SPTB	15.0734	19.1486	0.34523404498	5e-5	4.301029995663981	2.54479e-4
SPTBN2	9.41239	5.92136	-0.668632531773	5e-5	4.301029995663981	2.54479e-4
SPTSSA	14.6154	17.8133	0.285465493506	0.00285	2.54515513999149	0.00925623
SQLE	43.4172	102.204	1.2351130668900001	5e-5	4.301029995663981	2.54479e-4
SRA1	40.698	31.1069	-0.387723270325	5e-5	4.301029995663981	2.54479e-4
SRCAP	17.6495	22.281	0.336186670774	1e-4	4	4.78506e-4
SRD5A3	12.445	4.89559	-1.34601158616	5e-5	4.301029995663981	2.54479e-4
SRF	28.6575	21.2488	-0.431531389304	5e-5	4.301029995663981	2.54479e-4
SRI	61.4495	43.3445	-0.503552330837	5e-5	4.301029995663981	2.54479e-4
SRP72	125.104	91.2691	-0.4549295079	5e-5	4.301029995663981	2.54479e-4
SRPK1	45.8915	60.3236	0.394495565376	5e-5	4.301029995663981	2.54479e-4
SRPK2	15.6591	21.2224	0.438586520321	5e-5	4.301029995663981	2.54479e-4
SRPR	78.6444	62.067	-0.34151762476	2e-4	3.6989700043360187	9.03309e-4
SRPRB	25.8785	15.1818	-0.7694111454	5e-5	4.301029995663981	2.54479e-4
SRRM1	44.5077	56.3509	0.340383703014	5e-5	4.301029995663981	2.54479e-4
SRRM2	82.9154	103.3	0.317128268597	3.5e-4	3.4559319556497243	0.00148216
SRSF6	99.2012	71.5596	-0.471212249349	5e-5	4.301029995663981	2.54479e-4
SRSF7	115.353	89.2937	-0.369425228269	5e-5	4.301029995663981	2.54479e-4
SSB	292.022	379.16	0.376729711975	1e-4	4	4.78506e-4
SSBP1	514.887	426.095	-0.273080722708	0.0015	2.8239087409443187	0.00527859
SSBP3	52.7261	63.5063	0.268382429703	0.0022	2.657577319177794	0.00737602
SSR1	34.2522	18.1743	-0.914296856081	5e-5	4.301029995663981	2.54479e-4
SSR2	306.117	140.603	-1.12245578913	5e-5	4.301029995663981	2.54479e-4
SSR3	87.8172	55.3011	-0.667195358167	5e-5	4.301029995663981	2.54479e-4
SSR4	240.817	179.795	-0.421584339041	5e-5	4.301029995663981	2.54479e-4
SSSCA1	30.4442	38.9228	0.354448094494	5.5e-4	3.2596373105057563	0.0022
SSU72	98.0121	126.377	0.366702151899	5e-5	4.301029995663981	2.54479e-4
SSX1	127.395	96.9274	-0.394332197983	5e-5	4.301029995663981	2.54479e-4
SSX3	13.9584	7.92728	-0.816235740266	5e-5	4.301029995663981	2.54479e-4
ST3GAL5	4.12899	2.57706	-0.680062797543	5e-5	4.301029995663981	2.54479e-4
ST6GAL1	19.7979	25.4073	0.359895661173	5e-5	4.301029995663981	2.54479e-4
ST6GALNAC1	36.6902	17.3288	-1.08222301587	5e-5	4.301029995663981	2.54479e-4
ST8SIA6-AS1	13.6236	7.09319	-0.941601484428	5e-5	4.301029995663981	2.54479e-4
STAC3	3.54175	2.13236	-0.732011356208	5e-5	4.301029995663981	2.54479e-4
STAM-AS1	0.979206	1.43398	0.55034059947	7.5e-4	3.1249387366083	0.00289398
STAR	64.8787	25.7162	-1.33506743598	5e-5	4.301029995663981	2.54479e-4
STARD4	16.3256	26.1106	0.67749959516	5e-5	4.301029995663981	2.54479e-4
STARD8	6.87062	11.4104	0.73183716942	5e-5	4.301029995663981	2.54479e-4
STARD9	0.889693	1.23821	0.476876509295	5e-5	4.301029995663981	2.54479e-4
STAT5A	126.777	103.655	-0.290503324835	6.5e-4	3.1870866433571443	0.00255283
STAT5B	68.2449	50.7579	-0.427088854242	5e-5	4.301029995663981	2.54479e-4
STAU1	60.0683	71.998	0.261352996575	0.00305	2.515700160653214	0.00984974
STC2	3.30005	1.11041	-1.57139541778	5e-5	4.301029995663981	2.54479e-4
STIM1	33.7204	26.0026	-0.374965764454	5e-5	4.301029995663981	2.54479e-4
STIM2	3.76122	6.43438	0.774600446355	5e-5	4.301029995663981	2.54479e-4
STIP1	152.716	185.152	0.277858912803	0.00135	2.869666231504994	0.00482786
STK11	35.2942	28.1238	-0.327639580615	2.5e-4	3.6020599913279625	0.00110334
STK17A	8.42207	12.8557	0.610161396233	5e-5	4.301029995663981	2.54479e-4
STK17B	2.53834	4.28574	0.755659004621	5e-5	4.301029995663981	2.54479e-4
STK25	30.5995	37.851	0.306823336548	0.00185	2.7328282715969863	0.00633277
STK38	8.27455	12.3132	0.573452983294	5e-5	4.301029995663981	2.54479e-4
STK40	80.143	53.1793	-0.591711728208	5e-5	4.301029995663981	2.54479e-4
STMN1	699.167	468.967	-0.57615068507	5e-5	4.301029995663981	2.54479e-4
STOM	15.824	22.1808	0.487197069241	5e-5	4.301029995663981	2.54479e-4
STON2	7.08183	10.8996	0.622081073867	5e-5	4.301029995663981	2.54479e-4
STOX1	0.340208	1.04936	1.62502073129	1e-4	4	4.78506e-4
STPG1	3.3954	2.09146	-0.699071137122	5e-5	4.301029995663981	2.54479e-4
STRA13	75.3753	98.2927	0.382992435431	5e-5	4.301029995663981	2.54479e-4
STRADB	17.6458	11.9639	-0.560637081556	5e-5	4.301029995663981	2.54479e-4
STRBP	22.4682	14.4668	-0.635138711577	5e-5	4.301029995663981	2.54479e-4
STRIP2	29.1818	38.8252	0.411924481655	5e-5	4.301029995663981	2.54479e-4
STT3A	52.6071	38.4446	-0.452476553989	5e-5	4.301029995663981	2.54479e-4
STUB1	48.3912	65.189	0.42988382899	9e-4	3.0457574905606752	0.00337628
STX1B	1.32635	0.727845	-0.865758371442	5e-5	4.301029995663981	2.54479e-4
STX5	38.631100000000004	24.1837	-0.675727770642	5e-5	4.301029995663981	2.54479e-4
STX6	4.71329	6.58939	0.483410466282	5e-5	4.301029995663981	2.54479e-4
STX8	10.1085	6.78149	-0.57589473556	5e-5	4.301029995663981	2.54479e-4
STXBP5	35.2356	26.5772	-0.406844661123	5e-5	4.301029995663981	2.54479e-4
SUCLG2	26.3554	17.3704	-0.601467611891	5e-5	4.301029995663981	2.54479e-4
SUCO	9.53199	7.05879	-0.433356536459	5e-5	4.301029995663981	2.54479e-4
SUMF2	69.1879	32.6874	-1.0817851249	5e-5	4.301029995663981	2.54479e-4
SUPT3H	5.06375	2.64497	-0.936954820936	5e-5	4.301029995663981	2.54479e-4
SURF1	28.8148	20.312	-0.504477706092	5e-5	4.301029995663981	2.54479e-4
SURF4	135.124	108.531	-0.316176758798	5.5e-4	3.2596373105057563	0.0022
SUSD6	4.11838	5.74541	0.480332896598	5e-5	4.301029995663981	2.54479e-4
SUV420H1	21.9361	17.719	-0.308009867655	0.0012	2.9208187539523753	0.00436604
SYDE2	1.14015	1.51893	0.413831744468	9e-4	3.0457574905606752	0.00337628
SYF2	48.0837	30.1019	-0.675693363243	5e-5	4.301029995663981	2.54479e-4
SYK	13.9348	10.6492	-0.387947241307	5e-5	4.301029995663981	2.54479e-4
SYNE3	1.62198	0.850482	-0.931403422908	5e-5	4.301029995663981	2.54479e-4
SYNJ2	5.79197	8.325	0.523396142305	5e-5	4.301029995663981	2.54479e-4
SYT5	5.32921	3.8946	-0.452446522278	1e-4	4	4.78506e-4
SYTL1	5.78673	1.41727	-2.02963370364	5e-5	4.301029995663981	2.54479e-4
SZT2	3.84041	2.79552	-0.458143673992	5e-5	4.301029995663981	2.54479e-4
TAB2	22.0487	27.1009	0.29764716674	8.5e-4	3.070581074285707	0.00322143
TAC3	1.33724	5.44217	2.02492360841	5e-5	4.301029995663981	2.54479e-4
TACC1	15.5397	12.4518	-0.319604342589	4e-4	3.3979400086720375	0.00166802
TADA2A	21.6045	14.7713	-0.54853504143	5e-5	4.301029995663981	2.54479e-4
TAF15	163.445	118.48	-0.46416169808	5e-5	4.301029995663981	2.54479e-4
TAF1A-AS1	5.82246	2.30769	-1.33517938846	5e-5	4.301029995663981	2.54479e-4
TAF2	13.3067	17.2279	0.372594020624	5e-5	4.301029995663981	2.54479e-4
TAF3	5.69292	7.27479	0.353736776276	4e-4	3.3979400086720375	0.00166802
TAF4B	7.89526	6.27466	-0.331449489461	8.5e-4	3.070581074285707	0.00322143
TAF9B	22.7681	16.037	-0.505609617653	5e-5	4.301029995663981	2.54479e-4
TANGO2	41.7653	52.2634	0.323496181408	3.5e-4	3.4559319556497243	0.00148216
TANK	23.4914	17.1209	-0.456374152808	5e-5	4.301029995663981	2.54479e-4
TAP1	2.68549	1.41614	-0.923221451608	5e-5	4.301029995663981	2.54479e-4
TARS	202.431	166.666	-0.280470415875	0.00105	2.978810700930062	0.00387303
TARSL2	5.90704	8.46541	0.519144561655	5e-5	4.301029995663981	2.54479e-4
TATDN1	64.2872	39.8431	-0.690201615236	5e-5	4.301029995663981	2.54479e-4
TATDN2	14.6502	20.2149	0.464498706828	5e-5	4.301029995663981	2.54479e-4
TATDN3	25.1561	13.8229	-0.86384795542	5e-5	4.301029995663981	2.54479e-4
TBC1D1	3.68951	4.62543	0.326158264867	0.0013	2.886056647693163	0.00467434
TBC1D19	1.23008	0.822065	-0.581427770103	4.5e-4	3.3467874862246565	0.00184587
TBC1D20	17.7824	14.0415	-0.340752989019	0.00105	2.978810700930062	0.00387303
TBC1D22A	6.7749	5.03008	-0.429618306621	5e-5	4.301029995663981	2.54479e-4
TBC1D23	14.2278	18.3496	0.367036014623	5e-5	4.301029995663981	2.54479e-4
TBC1D4	2.1728	3.24924	0.580546925307	5e-5	4.301029995663981	2.54479e-4
TBCA	287.75	197.055	-0.546217572012	5e-5	4.301029995663981	2.54479e-4
TBCE	30.9538	43.0889	0.477199738158	1e-4	4	4.78506e-4
TBK1	17.2726	13.4665	-0.359110327374	2e-4	3.6989700043360187	9.03309e-4
TBKBP1	4.53332	6.29158	0.472854363167	1e-4	4	4.78506e-4
TBL1X	21.6323	16.5401	-0.38721910744	5e-5	4.301029995663981	2.54479e-4
TBL3	30.0195	39.6172	0.400226971517	5e-5	4.301029995663981	2.54479e-4
TBRG4	55.4674	72.665	0.389620537841	5e-5	4.301029995663981	2.54479e-4
TBX1	6.48375	8.73331	0.429700086806	5e-5	4.301029995663981	2.54479e-4
TBX15	1.6897	0.751899	-1.16815633628	5e-5	4.301029995663981	2.54479e-4
TBX18	5.1071	6.46791	0.340795295927	4.5e-4	3.3467874862246565	0.00184587
TBX19	0.783367	1.28281	0.711547245374	5e-5	4.301029995663981	2.54479e-4
TBXA2R	3.16976	6.11043	0.946900298094	5e-5	4.301029995663981	2.54479e-4
TC2N	1.30122	1.95774	0.589324276664	5e-5	4.301029995663981	2.54479e-4
TCAM1P	5.65616	2.61268	-1.11429249654	5e-5	4.301029995663981	2.54479e-4
TCEA1	230.705	92.525	-1.31813413582	5e-5	4.301029995663981	2.54479e-4
TCEA2	5.65847	3.91812	-0.530250430262	1e-4	4	4.78506e-4
TCEAL8	83.6087	58.8429	-0.506784721622	5e-5	4.301029995663981	2.54479e-4
TCERG1	40.329	49.8414	0.305526959889	3.5e-4	3.4559319556497243	0.00148216
TCF15	4.19855	2.9771	-0.495983486473	0.00105	2.978810700930062	0.00387303
TCF3	48.788	61.5276	0.33470737551	2e-4	3.6989700043360187	9.03309e-4
TCIRG1	20.6145	31.717	0.621596848611	5e-5	4.301029995663981	2.54479e-4
TCN1	3.53252	2.31394	-0.610346272523	5e-5	4.301029995663981	2.54479e-4
TCOF1	31.6922	44.1793	0.479242748273	5e-5	4.301029995663981	2.54479e-4
TCP1	216.951	285.385	0.395540271888	1e-4	4	4.78506e-4
TCP11L1	3.15814	1.83391	-0.7841522874	5e-5	4.301029995663981	2.54479e-4
TCP11L2	3.9582	1.00008	-1.98472909976	5e-5	4.301029995663981	2.54479e-4
TCTA	9.49093	5.52682	-0.780099834427	5e-5	4.301029995663981	2.54479e-4
TCTN1	2.24488	1.3383	-0.746236773858	5e-5	4.301029995663981	2.54479e-4
TCTN2	2.88591	2.04318	-0.498210000471	5e-5	4.301029995663981	2.54479e-4
TDH	2.9355	4.58006	0.641760241448	5e-5	4.301029995663981	2.54479e-4
TDP2	43.3165	36.0695	-0.264137252562	0.0028	2.5528419686577806	0.00913164
TDRG1	4.92594	6.80498	0.466191866302	3.5e-4	3.4559319556497243	0.00148216
TDRKH	6.54518	4.45892	-0.553738552816	5e-5	4.301029995663981	2.54479e-4
TEAD1	2.42002	4.38526	0.857643411365	5e-5	4.301029995663981	2.54479e-4
TEAD2	7.90339	14.2149	0.846860443734	5e-5	4.301029995663981	2.54479e-4
TEAD3	7.05889	9.28191	0.394980369128	1e-4	4	4.78506e-4
TEAD4	12.9521	17.9363	0.469696284278	5e-5	4.301029995663981	2.54479e-4
TEC	4.22499	6.05939	0.520224637883	5e-5	4.301029995663981	2.54479e-4
TECPR1	2.63662	1.89289	-0.478099084029	5e-5	4.301029995663981	2.54479e-4
TECPR2	0.761952	1.1776199999999999	0.628102057052	5e-5	4.301029995663981	2.54479e-4
TEFM	12.3736	16.6799	0.430845337531	5e-5	4.301029995663981	2.54479e-4
TES	78.5034	25.9987	-1.59431565211	5e-5	4.301029995663981	2.54479e-4
TESC	10.7799	15.5497	0.528542951785	5e-5	4.301029995663981	2.54479e-4
TET1	2.46344	4.65688	0.918689373271	5e-5	4.301029995663981	2.54479e-4
TEX10	16.0978	21.2469	0.400388825733	5e-5	4.301029995663981	2.54479e-4
TEX15	2.51318	3.88331	0.627772876256	5e-5	4.301029995663981	2.54479e-4
TEX2	8.5662	13.8764	0.695906067183	5e-5	4.301029995663981	2.54479e-4
TEX30	17.8646	14.2093	-0.330268127297	0.0011	2.958607314841775	0.00403848
TEX40	1.91465	4.09592	1.09710684732	5e-5	4.301029995663981	2.54479e-4
TF	8.84188	0.45811	-4.27058719385	5e-5	4.301029995663981	2.54479e-4
TFAP4	6.30206	4.66814	-0.432975660997	5e-5	4.301029995663981	2.54479e-4
TFDP1	54.9263	69.3546	0.336494462766	5e-5	4.301029995663981	2.54479e-4
TFEB	0.706888	2.52596	1.83727823712	5e-5	4.301029995663981	2.54479e-4
TGFB1	71.9949	100.498	0.48120017362	5e-5	4.301029995663981	2.54479e-4
TGFBR1	15.8978	12.1909	-0.38302249586	5e-5	4.301029995663981	2.54479e-4
TGM2	49.324	38.7757	-0.347136976082	5e-5	4.301029995663981	2.54479e-4
THADA	5.50749	6.81149	0.30657544904	0.0016	2.795880017344075	0.00556961
THAP4	24.5507	37.2973	0.603307035831	5e-5	4.301029995663981	2.54479e-4
THAP5	20.0781	14.0392	-0.516162024386	5e-5	4.301029995663981	2.54479e-4
THAP9-AS1	32.9762	26.5901	-0.310535957043	0.00125	2.9030899869919438	0.00452305
THEGL	0.682465	1.29694	0.926284773219	4.5e-4	3.3467874862246565	0.00184587
THEM4	14.5965	11.4984	-0.344189351676	2.5e-4	3.6020599913279625	0.00110334
THG1L	21.2061	16.8248	-0.333889964848	0.0011	2.958607314841775	0.00403848
THOC2	35.4711	44.7052	0.333798581328	5e-5	4.301029995663981	2.54479e-4
THOC5	35.9503	29.6671	-0.277139901516	0.0023	2.638272163982407	0.00767237
THOC7	81.4531	64.7534	-0.331013660684	3e-4	3.5228787452803374	0.00129577
THRIL	5.63323	8.91722	0.66263163409900006	5e-5	4.301029995663981	2.54479e-4
THUMPD2	9.96035	13.0683	0.391803135599	5e-5	4.301029995663981	2.54479e-4
THUMPD3-AS1	20.9341	16.7269	-0.32368479982	0.00105	2.978810700930062	0.00387303
TICRR	8.45171	10.672	0.336515400994	3e-4	3.5228787452803374	0.00129577
TIGD5	7.63212	10.4621	0.45501670476	5e-5	4.301029995663981	2.54479e-4
TIMM17B	148.824	100.384	-0.568077861024	5e-5	4.301029995663981	2.54479e-4
TIMM21	20.0317	26.3373	0.394822592192	5e-5	4.301029995663981	2.54479e-4
TIMM22	11.4817	14.7849	0.36478821989	5e-4	3.3010299956639813	0.00202581
TIMM8A	13.1946	19.4144	0.557179506193	5e-5	4.301029995663981	2.54479e-4
TIMP1	249.819	403.516	0.691742674225	5e-5	4.301029995663981	2.54479e-4
TIPARP	6.47095	9.66915	0.579411540402	5e-5	4.301029995663981	2.54479e-4
TIPIN	28.2424	21.6579	-0.382969329358	1e-4	4	4.78506e-4
TIPRL	71.0654	53.4798	-0.410153247806	5e-5	4.301029995663981	2.54479e-4
TJP1	13.6969	17.3748	0.343146964176	1.5e-4	3.8239087409443187	6.94213e-4
TJP2	12.7709	17.4767	0.45257259753	5e-5	4.301029995663981	2.54479e-4
TKTL1	1.28826	0.267818	-2.26609895901	5e-5	4.301029995663981	2.54479e-4
TLCD2	1.67274	0.571863	-1.54847174938	5e-5	4.301029995663981	2.54479e-4
TLR8-AS1	3.4235	1.20328	-1.50849961962	5e-5	4.301029995663981	2.54479e-4
TM6SF1	15.3282	3.79658	-2.01341597688	5e-5	4.301029995663981	2.54479e-4
TM7SF3	11.7909	8.36175	-0.495797028133	5e-5	4.301029995663981	2.54479e-4
TM9SF1	11.1428	8.24847	-0.433913358157	5e-5	4.301029995663981	2.54479e-4
TMBIM4	22.6272	14.2489	-0.667207520489	5e-5	4.301029995663981	2.54479e-4
TMBIM6	315.053	221.315	-0.5094933118	5e-5	4.301029995663981	2.54479e-4
TMC6	46.9338	75.3947	0.683835837282	5e-5	4.301029995663981	2.54479e-4
TMCC1	0.747665	1.10552	0.56426122153	5e-5	4.301029995663981	2.54479e-4
TMCO1	47.5397	38.7454	-0.295107760802	3.5e-4	3.4559319556497243	0.00148216
TMED10	54.2643	32.8773	-0.722911549208	5e-5	4.301029995663981	2.54479e-4
TMED2	168.898	128.053	-0.399411192114	5e-5	4.301029995663981	2.54479e-4
TMED5	25.4622	20.0842	-0.342296080554	1.5e-4	3.8239087409443187	6.94213e-4
TMED7	22.2144	16.2476	-0.451268547947	5e-5	4.301029995663981	2.54479e-4
TMED8	4.18411	5.93207	0.503614841628	9e-4	3.0457574905606752	0.00337628
TMED9	170.806	141.546	-0.271087674047	0.0019	2.721246399047171	0.00649507
TMEM101	23.2765	16.4833	-0.497869039134	5e-5	4.301029995663981	2.54479e-4
TMEM104	3.01231	4.35781	0.532733049573	5e-5	4.301029995663981	2.54479e-4
TMEM106B	7.19384	4.73835	-0.602377304763	5e-5	4.301029995663981	2.54479e-4
TMEM11	19.9224	25.2298	0.340737314307	1.5e-4	3.8239087409443187	6.94213e-4
TMEM110	3.87584	2.34038	-0.727766220951	5e-5	4.301029995663981	2.54479e-4
TMEM120B	3.66112	1.71912	-1.09061480843	5e-5	4.301029995663981	2.54479e-4
TMEM128	22.8367	14.0477	-0.701020249815	5e-5	4.301029995663981	2.54479e-4
TMEM129	15.8425	22.2056	0.487123538225	5e-5	4.301029995663981	2.54479e-4
TMEM131	8.60209	10.9123	0.343196081689	1.5e-4	3.8239087409443187	6.94213e-4
TMEM141	46.8147	34.1246	-0.456149477644	5e-5	4.301029995663981	2.54479e-4
TMEM144	3.68538	1.97964	-0.896575285192	5e-5	4.301029995663981	2.54479e-4
TMEM14C	179.103	146.395	-0.290923222459	5e-4	3.3010299956639813	0.00202581
TMEM154	4.43201	0.533797	-3.05359803406	5e-5	4.301029995663981	2.54479e-4
TMEM156	3.25291	2.22132	-0.550313666794	1.5e-4	3.8239087409443187	6.94213e-4
TMEM158	38.5194	71.6424	0.895228436885	5e-5	4.301029995663981	2.54479e-4
TMEM173	36.5111	25.2404	-0.532600360921	5e-5	4.301029995663981	2.54479e-4
TMEM18	18.6631	15.1027	-0.30538215048	0.0016	2.795880017344075	0.00556961
TMEM180	8.02878	2.6121	-1.61997065288	5e-5	4.301029995663981	2.54479e-4
TMEM184B	8.13799	10.1291	0.315761579448	7.5e-4	3.1249387366083	0.00289398
TMEM205	28.032	20.859	-0.426404684688	1.5e-4	3.8239087409443187	6.94213e-4
TMEM209	33.3386	26.93	-0.307979292137	7e-4	3.154901959985743	0.00272449
TMEM214	42.5381	30.7095	-0.470070572439	5e-5	4.301029995663981	2.54479e-4
TMEM218	3.86503	1.88518	-1.03577733136	5e-5	4.301029995663981	2.54479e-4
TMEM219	57.5621	43.2344	-0.412939557975	5e-5	4.301029995663981	2.54479e-4
TMEM222	45.4348	31.1518	-0.544482201405	5e-5	4.301029995663981	2.54479e-4
TMEM223	15.968	23.9941	0.587496073914	2.5e-4	3.6020599913279625	0.00110334
TMEM247	6.92683	4.40643	-0.652584980462	1e-4	4	4.78506e-4
TMEM254	1.69859	0.882808	-0.944166053135	5e-5	4.301029995663981	2.54479e-4
TMEM258	337.782	222.934	-0.599475789719	5e-5	4.301029995663981	2.54479e-4
TMEM263	14.5794	19.2898	0.403906837075	1e-4	4	4.78506e-4
TMEM38B	12.4153	16.9495	0.449123592524	5e-5	4.301029995663981	2.54479e-4
TMEM39A	9.17898	4.71598	-0.960776245279	5e-5	4.301029995663981	2.54479e-4
TMEM41A	18.1377	26.8024	0.563370668843	5e-5	4.301029995663981	2.54479e-4
TMEM41B	27.3975	20.3881	-0.426316919886	5e-5	4.301029995663981	2.54479e-4
TMEM5	13.3326	9.65865	-0.465064687658	5e-5	4.301029995663981	2.54479e-4
TMEM54	6.80406	9.86336	0.535683328063	5e-5	4.301029995663981	2.54479e-4
TMEM63B	13.1905	18.4015	0.480324119974	5e-5	4.301029995663981	2.54479e-4
TMEM80	9.98884	5.99931	-0.735520566895	0.0011	2.958607314841775	0.00403848
TMEM8A	21.6042	28.2937	0.389169042822	5e-5	4.301029995663981	2.54479e-4
TMEM8B	1.92115	1.26125	-0.607115897151	3e-4	3.5228787452803374	0.00129577
TMEM9	54.2473	37.0008	-0.551994869626	5e-5	4.301029995663981	2.54479e-4
TMF1	6.41807	5.22911	-0.295574105597	0.0016	2.795880017344075	0.00556961
TMOD3	25.8977	21.0918	-0.296141754703	8e-4	3.0969100130080562	0.00305499
TMSB4X	1549.27	1089.63	-0.507750262925	5e-5	4.301029995663981	2.54479e-4
TMTC4	4.93669	2.47581	-0.995643451039	5e-5	4.301029995663981	2.54479e-4
TMX4	14.8325	9.4667	-0.647828273886	5e-5	4.301029995663981	2.54479e-4
TNFAIP3	7.83541	4.56748	-0.778610356313	5e-5	4.301029995663981	2.54479e-4
TNFAIP8	34.0437	27.7241	-0.296247215854	9e-4	3.0457574905606752	0.00337628
TNFRSF10B	36.3281	15.2833	-1.24912982663	5e-5	4.301029995663981	2.54479e-4
TNFRSF1A	30.9903	24.5596	-0.335529657072	3.5e-4	3.4559319556497243	0.00148216
TNFRSF1B	25.7983	40.7838	0.660720202431	5e-5	4.301029995663981	2.54479e-4
TNFRSF21	0.713511	1.18975	0.737650877886	5e-5	4.301029995663981	2.54479e-4
TNFRSF8	7.51431	5.1113	-0.555950364422	5e-5	4.301029995663981	2.54479e-4
TNFSF13	0.634106	1.2408	0.968474658483	5e-5	4.301029995663981	2.54479e-4
TNFSF9	6.13043	9.59583	0.646419328196	5e-5	4.301029995663981	2.54479e-4
TNK2	4.93534	7.51267	0.60617625547	5e-5	4.301029995663981	2.54479e-4
TNKS	7.40267	5.86764	-0.335265357425	2e-4	3.6989700043360187	9.03309e-4
TNNI3	44.4105	33.8802	-0.390458422976	1e-4	4	4.78506e-4
TNPO2	21.4809	26.3788	0.296324496159	8.5e-4	3.070581074285707	0.00322143
TNRC6B	1.89547	2.63174	0.473461343713	5e-5	4.301029995663981	2.54479e-4
TNRC6C-AS1	5.46306	15.7682	1.52923680725	5e-5	4.301029995663981	2.54479e-4
TOM1	11.4018	8.38454	-0.443458059691	5e-5	4.301029995663981	2.54479e-4
TOM1L2	2.00507	1.51097	-0.408177587834	5e-5	4.301029995663981	2.54479e-4
